label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
L,0,0,0,-0.26550369777476895,-0.12244969058973092,-0.10224380490865723,-0.5258306069147634,-0.44420275948152127,-0.1812254618949692,-0.7552531071026322,-0.6582973559669053,-0.27061949655716794,-0.9607329598546684,-0.751017698841714,-0.36387371297611143,-0.30663566160550315,-1.0104190664875876,-0.11671952953688407,-0.28462971892807765,-1.5184405747569218,-0.2578198740324938,-0.2443817482257807,-1.8464596422015431,-0.35087093960265336,-0.20889416430549668,-2.1134124826976377,-0.41608795731872766,-0.11266011516816159,-0.982867449961833,-0.14587417268255573,-0.14027210307609722,-1.124536588140415,-0.38825388077101974,-0.15650029788471834,-0.7141927625541811,-0.43112238264813874,-0.15324575242250507,-0.46487548167336806,-0.40450735466124804,0.07852595204384381,-0.9056203152949105,-0.1916886201096463,0.04930367802944562,-1.0101172095766826,-0.40613270491963316,-0.008129706735064583,-0.6544335875073218,-0.34701072915228587,-0.03966193215207614,-0.47250247613856056,-0.25152165254136005,0.2639487329728905,-0.7929760390064846,-0.24623927137501417,0.2440002378182339,-0.9309622933230445,-0.3646863737584926,0.15466872655991937,-0.6915039116562672,-0.3031263869503791,0.0985901398852655,-0.5624046461653235,-0.2257192996836619
L,0,0,0,-0.269356627476754,-0.11993474712695436,-0.13386562329001508,-0.536656915689966,-0.39682937407241103,-0.2383568628571623,-0.7894589646301673,-0.5853849893698431,-0.348723099534579,-1.0167721095365077,-0.6780033918755936,-0.46076792650412235,-0.3565648179190475,-0.9846017016585655,-0.15967368716520208,-0.4198356757010222,-1.5091755016802726,-0.3128435903836754,-0.4484663132992458,-1.8445831796752055,-0.4081026798211692,-0.46890511272459495,-2.1216340443009,-0.4737768634437564,-0.16096031419704532,-0.9703447101232829,-0.18034112340049022,-0.1900569083490345,-1.108371604206634,-0.44566075169933,-0.19449198558960873,-0.7060778806670984,-0.4960179642954785,-0.19010873030366532,-0.4536626219755033,-0.46958044284317874,0.0339929970482556,-0.8970356089508856,-0.2186336060963259,0.010985813343820938,-0.9965072995673445,-0.4578304210577702,-0.0343694229059356,-0.6347541116544511,-0.4064240895290426,-0.06582071846876665,-0.44102049075409916,-0.3090667897912599,0.22692547258191062,-0.7881532718924267,-0.267312269747652,0.21040264877500406,-0.9291908010208723,-0.40285708515827345,0.13089586234771722,-0.6753796573385833,-0.3459953903098732,0.07321251386972369,-0.5249387588936816,-0.26752206596929834
L,0,0,0,-0.2882142558567526,-0.1194933125065301,-0.11564619025199833,-0.559182231758644,-0.4173020826139187,-0.20472684012785397,-0.8128845285560468,-0.6370685097055186,-0.3042441507653551,-1.0450781816798556,-0.7368313612649913,-0.40608072237722154,-0.33648740494517354,-1.0201393760097541,-0.1293508993299769,-0.34668983187346475,-1.5705749889340683,-0.26797937500236657,-0.3390624785822542,-1.918133532165294,-0.35821964174240656,-0.3413337048644939,-2.2000173441722297,-0.42231554919777864,-0.14229537813394474,-0.9776179658019225,-0.1549681848091034,-0.158284854754507,-1.1530345583412986,-0.3982796213652595,-0.16536249281694515,-0.7822676571803461,-0.45077919670280847,-0.16740245507946738,-0.5162333863550858,-0.4311709068048101,0.04937541312961929,-0.8996677142548715,-0.19639858357236056,0.03528923285229286,-1.0471820085585675,-0.4134601915907472,-0.023249117940742265,-0.6954653992838539,-0.36391236579421316,-0.07168247348957076,-0.470819977076932,-0.27325041276374346,0.22861658071326782,-0.7883647663146983,-0.24752771252350866,0.21845273411625843,-0.9469407172976056,-0.3700268033824462,0.13115852250392981,-0.7106512279866984,-0.3143645672436758,0.062165119901498325,-0.5485669734888402,-0.23930487072912354
L,0,0,0,-0.26526903435288685,-0.1217158523795103,-0.12618868749173465,-0.5364846612052523,-0.4011119979023302,-0.21629508884000484,-0.8129406344170156,-0.5625266421147814,-0.3140614880460149,-1.0367999707947946,-0.6307792638050422,-0.41243267267902356,-0.37099428046552474,-0.9670043504953886,-0.10482117322186385,-0.4142012256602068,-1.4510112430550222,-0.24270207963841084,-0.4342247958008013,-1.7636312959042666,-0.32998636865978054,-0.44525397319796395,-2.0182925132331433,-0.39066203858331555,-0.1939059455076514,-0.9734731672533773,-0.12145154150714413,-0.2402852289980306,-1.1654290776441076,-0.36244079097520115,-0.23872352978686648,-0.7747273467891399,-0.4063852908976526,-0.21820220532444612,-0.5261491965659659,-0.3749387614011568,-0.00872562132505193,-0.9232314136757687,-0.15834074196147782,-0.048716659800183915,-1.0499184431111477,-0.37413242227819504,-0.08055721993363664,-0.698523388274445,-0.3247452513979057,-0.0920644563377327,-0.5065708599074842,-0.22939779495731535,0.17809259707481048,-0.8362821688179661,-0.206216048745558,0.14058873866821017,-0.9709046196718054,-0.3221247300687011,0.07081281368369663,-0.7353566112618308,-0.2705201701189553,0.030410759849295213,-0.5975375511181845,-0.19875759214987038
M,0,0,0,0.6147285081726727,0.0935483302312114,-0.17838393842798828,1.0598180890490596,0.4439659032336529,-0.4001125701156055,1.2099454662023859,0.8163580661477887,-0.5962897158270655,1.2223881499817055,1.0115935420712001,-0.8045766064687309,1.089000584785928,0.20597810379355258,-0.6849327165235499,1.047439725463857,1.312405417101148,-0.9930035298680168,0.9730728710860341,1.9995653965651867,-1.1770708825054133,0.9067812822768085,2.566338000486926,-1.291386547268319,0.6775666417690192,0.030596384554855367,-0.7348246778749506,0.6317078839669928,1.3781210127947923,-1.0617865633221217,0.5922243358243856,2.1898776815826007,-1.1547891347804953,0.5920521733886351,2.8269622715967455,-1.2196970691144775,0.2671749169873246,0.03544427846714092,-0.7726070146557906,0.3218284021699883,1.3417175161034083,-1.0404735663053053,0.37281505856168407,2.053166457014767,-1.035629620189365,0.4041763527304108,2.576785217645164,-1.0075350793526896,-0.08329368850446134,0.1479350984412639,-0.8215301290113738,0.06515423831085582,1.166492360690511,-0.9518305174649629,0.2115602878261029,1.633039273869615,-0.91356385347393,0.30827109179321455,1.9494514920289958,-0.8820786370150405
M,0,0,0,0.44563157896866196,0.18528492983359973,-0.18571060204318188,0.8079932392724024,0.5886964170157498,-0.3523680717563265,0.9640486002077113,0.9877933860385536,-0.4845866827136561,1.0207984636209386,1.2802190835808465,-0.622342070768506,0.9463488366409719,0.6010329517605925,-0.5403975536705189,0.8052581748106665,1.5041246341182273,-0.787117023117339,0.6889057746233797,2.045821078180033,-0.9310735094633277,0.599734557029513,2.4806283173380814,-1.0161187400963199,0.6868791816608336,0.4774645129065374,-0.5479275761593557,0.5585047472032847,1.5131692469302127,-0.7897746836390943,0.4597521618058692,2.1332875303579226,-0.8712762416606522,0.3901660197634595,2.618036843683735,-0.9266442005094958,0.3884946958555324,0.461125330245959,-0.5536858093108855,0.2884581819973735,1.4654162764242258,-0.7649698207904374,0.25834391612488883,2.073725950037542,-0.8105929617682978,0.2319559360426273,2.552370121534218,-0.8238812643770747,0.10004233794102153,0.5274546827263279,-0.5687459482253796,0.08265162651328171,1.357982989456917,-0.7087159907571454,0.09118071405510628,1.8332739922138583,-0.7344067717586609,0.09886662469733815,2.233309202198464,-0.7432656245083754
M,0,0,0,0.5034832254188711,0.17097295152089098,-0.2094401090876042,0.8850145181811533,0.620479569366519,-0.4239188070258999,0.9715067637112911,1.0803391005320233,-0.5963428234155389,0.8791807964638167,1.3286014003804532,-0.7813832541564335,0.9776349101189004,0.4527917567335998,-0.6741439546205782,0.9022155243809576,1.4259802410565556,-0.9546483780183677,0.8460138254446264,2.031111761760238,-1.1270724932745917,0.7956468368914823,2.515825363740935,-1.2313679413740606,0.6337197824361342,0.35845602954527156,-0.6854987324800373,0.628561714961015,1.4359693253434558,-0.9739936027146909,0.6140117173726851,2.1392429367598105,-1.0808123237977525,0.6034292358423277,2.6928712941149784,-1.1539874380551078,0.283837660879387,0.4005676582469158,-0.6859192120662461,0.3280428883860056,1.479358705790259,-0.9151170683198886,0.3889106946702577,2.1255408190048515,-0.9613771389301429,0.4140508853825788,2.6289141047811495,-0.9739936027146909,-0.025554441703671812,0.5355693869303177,-0.6960123040006165,0.09599886088200403,1.4171221905026037,-0.8120832072789235,0.21074440815445133,1.9057180855449616,-0.8162885963405211,0.28179646136448794,2.3085072759579037,-0.8175502822656099
M,0,0,0,0.4470943256364828,0.16025306534601697,-0.19377700889116875,0.8298256084435854,0.5339536767087043,-0.36774903337653236,1.008143519503197,0.8387535303615892,-0.5071794109617542,1.0449842843574835,1.0405915475020167,-0.6541921879024978,0.9770108022032693,0.532465365386744,-0.549724671895292,0.8303778871480472,1.4379138468636772,-0.8054172089226725,0.7311590134973294,1.981356481256757,-0.9621184099579653,0.6536810055486775,2.410541642280269,-1.0547911852295302,0.7237375008292334,0.40637826898492685,-0.557728188628,0.6034722937866062,1.4363772744005237,-0.8096296476034796,0.5224079770837171,2.068973804687639,-0.901459896218608,0.46706509722446,2.5584526991716094,-0.9638034632708384,0.42250138217099525,0.3959886961334447,-0.563204319992774,0.3228139084074009,1.386653898469646,-0.7894101268069126,0.291092521945741,1.995337033295495,-0.8391164264670655,0.26318045741496127,2.4685270142212334,-0.8521748598866733,0.12954944407968289,0.46171336478915287,-0.5792114507588779,0.12671682645383905,1.2757202165983887,-0.7211692137120338,0.13837461647127514,1.7333175676884331,-0.738861300490323,0.14350177891893293,2.113803345220418,-0.7426525244932557
M,0,0,0,-0.4711553660051269,0.23701851551661596,-0.019348081092821483,-0.8735597117641022,0.5039035411503949,-0.08567632342920094,-1.1101484637617363,0.8395929331420644,-0.15101655277196877,-1.272488203166832,1.1390650509492422,-0.2282655703147687,-1.1305595496793042,0.08321847182122788,-0.2613572219914934,-1.220714199948117,0.8078124397495519,-0.4185953390175155,-1.2281865555683877,1.2772309232132089,-0.4948958787113614,-1.2152928142896062,1.6617207253700377,-0.5378939938731595,-0.9421962398331016,-0.0349713012274172,-0.3332315317235539,-0.9847305014998131,0.8624213082743243,-0.487729531987932,-0.9889321694024578,1.3974981303521525,-0.566137800235009,-0.9997228481717241,1.8319469143645934,-0.6369582108692323,-0.6851919448015141,-0.052249312895761235,-0.39688552599190424,-0.7189426229212994,0.835275101643623,-0.5699317464520469,-0.7493947563460495,1.3352065860276694,-0.6407521222650483,-0.7756482861356698,1.7373499119083196,-0.6896519121971154,-0.4006680203570537,0.016882164019357885,-0.45063312641762465,-0.4528942816040087,0.6399588295209462,-0.6078712782648685,-0.4642309571304973,0.9915573413110667,-0.6618296863671338,-0.4700812009562243,1.2847155359035396,-0.6938674389460212
M,0,0,0,-0.4826126383843462,0.27082013854375253,-0.03368112450414448,-0.886502139561014,0.5576424389628388,-0.1113574404036213,-1.1137993894524651,0.9131942772901092,-0.1858765953473724,-1.265732072712125,1.233499499379663,-0.27385932641875127,-1.136904994130271,0.10869202019088554,-0.3187378058459469,-1.2122211833349772,0.8417571825503382,-0.4821790052835139,-1.2051885122581811,1.327233707196821,-0.5560719722138148,-1.1748636173486533,1.7183346283459844,-0.5994892416020877,-0.9203505476687448,-0.020754490432127713,-0.3905433657518001,-0.9500126574718925,0.8918291115617845,-0.5644214208701103,-0.9320687950661495,1.449567156953224,-0.6474988136218053,-0.9187840951929334,1.8960353974114628,-0.7222267218289058,-0.6417005871502691,-0.03730071892066949,-0.45170337951808404,-0.6686578676325556,0.8699685437537288,-0.6370619938293611,-0.6819701297194224,1.405098683398231,-0.7080326124584148,-0.681222791780541,1.8264919128814083,-0.758129519725982,-0.34094343443284303,0.044365545913391244,-0.5030526807567012,-0.4064372833009988,0.7009428378815932,-0.6733822444206876,-0.4342845935990872,1.101427113693642,-0.733915971480699,-0.4496677540928504,1.4303511261236688,-0.7706537465428738
M,0,0,0,-0.49375830956709177,0.26832250161312365,-0.013616325555263875,-0.9220699045621225,0.49369477826553254,-0.07839624990316273,-1.2265740397053644,0.7532927324336068,-0.14564326183470494,-1.481570850816433,0.9776618832719222,-0.22808918852616034,-1.1368784304539474,0.05042225836844449,-0.22852657576263533,-1.283654684987885,0.7685934662051884,-0.4015098927434786,-1.3114823703320495,1.227647105680385,-0.5012323017988801,-1.3091094204895992,1.5953352100697584,-0.5559046788509124,-0.953195783989209,-0.0761679003562459,-0.2926025432912677,-1.0075916744887317,0.8186544599575295,-0.4631803610868388,-0.9979184765342153,1.348858838165177,-0.5475944780962956,-0.9793522895916996,1.7419771572030311,-0.6162630029002263,-0.7016461032798492,-0.08410011773119104,-0.35099265089951215,-0.7670092240340692,0.8009186382722358,-0.5292245624719194,-0.7709997142517454,1.2586560930855237,-0.5803978764629091,-0.7646978549707618,1.579367118985745,-0.6070780625034169,-0.441055193878852,-0.002025060237201453,-0.3991043413120703,-0.5339173369500911,0.6577668723568599,-0.5440954498660103,-0.5432996284185204,0.9318310153484018,-0.5821473905780516,-0.5460774509853813,1.1058199833732527,-0.5978930524450926
M,0,0,0,-0.508984116285546,0.22997420710053618,-0.058647349590252855,-0.9377264375426879,0.5835036839127345,-0.1535271430158893,-1.1929697580479444,0.9809377589684242,-0.23946019869715365,-1.3876320843927685,1.2967579611841322,-0.3406358651718204,-1.1519400090879965,0.15959957780894593,-0.3501348638241074,-1.216528174509672,0.9621496199863678,-0.5301745517723773,-1.2167147152407989,1.480183593699553,-0.6154448861392436,-1.1971795908442389,1.8914848500903332,-0.6666953892853501,-0.9106194702415702,0.06555771662913729,-0.4080127034876927,-0.9303276465333201,1.0673699427038523,-0.5964468065856698,-0.9297265708441337,1.6467253160720043,-0.6896698378498113,-0.9320502695812569,2.1048505989476105,-0.7749400488431784,-0.6183486370976322,0.0748783377635093,-0.4555077995603775,-0.651962158260294,1.0523652577040863,-0.64858099298364,-0.6952859963175037,1.5867914570405428,-0.7192713761847523,-0.720617043218934,2.0079020581214073,-0.7696383605769944,-0.3235576946054904,0.1670955871358586,-0.49438751854588925,-0.41941298172881075,0.8929540301042587,-0.6666953892853501,-0.4862491768079637,1.3051735143267407,-0.7307586004669829,-0.5424824888487467,1.6423598681684382,-0.7700802022029263
M,0,0,0,0.4065245478366558,0.2205412522280585,-0.18909886045658367,0.7857152749506403,0.6559250906897838,-0.36135061483980097,0.9868102216661445,1.1128018138667937,-0.5002331364727669,1.14976608710945,1.4523363738834962,-0.6428580465961041,1.0351049271466375,0.4172369784992109,-0.5542892588768341,0.9569044771848602,1.31812907738443,-0.8254012342750509,0.8523749128376248,1.8959512154238936,-0.9888169274638806,0.7634571919212342,2.3555341804641303,-1.0844546159989328,0.7784660732556921,0.2562429871476181,-0.5730009636357773,0.6984195704764506,1.2934861133109437,-0.8582507406655584,0.6196261847375498,1.9907234424521911,-0.9613729900968864,0.566646076544767,2.5480319041464914,-1.026240336981767,0.47514018231785365,0.2261056865516233,-0.5917126683947205,0.40104862171072575,1.276200220298273,-0.8615772313825225,0.37774866581580263,1.9210495126859932,-0.9148016014566686,0.357353576626064,2.4309417819083547,-0.9197915103996882,0.1813228722606789,0.2887374235421456,-0.6183248534317936,0.21601324544144523,1.1715188782214998,-0.7967099709314286,0.2571922029937362,1.667120185142171,-0.8229063230204344,0.2878035929100695,2.068559487569019,-0.8237379889165688
N,0,0,0,0.4512179364190469,0.19509237788805925,-0.10510994665579064,0.8365408313499858,0.6575904215667171,-0.27847601643367453,1.033319416541983,1.1331947438666323,-0.4456927035601567,1.250047766713116,1.5055782474915,-0.6088475055698489,1.0385995099074306,0.4410787482965165,-0.5276086045958746,1.002939470972511,1.3630476288404632,-0.8038208033653319,0.9319527989212982,1.9082539194902277,-0.9829977557637458,0.8674225453002554,2.3784070197744267,-1.1102720155157184,0.7282484823520049,0.28587797091418427,-0.622838609671872,0.6536256952943346,1.3786856156939784,-0.9017588547897714,0.6023687920156088,2.0019929569804678,-0.9848030892617283,0.6046098765918071,2.5062025027268127,-1.0660419902357026,0.3599176666010047,0.23305656820778903,-0.7045288901218103,0.36054427775791426,1.3034233090682792,-0.9071747630807824,0.2981487065242714,1.1705730767274152,-0.789829745364777,0.27816150715288923,0.9222467801947598,-0.7162633734528235,0.017289341447430714,0.24695025990732902,-0.8038208033653319,0.06303029624897034,1.1331217191408713,-0.9414756385277673,0.08367066122299333,1.0611792714492045,-0.8539181625137907,0.09734749161572767,0.824868861609965,-0.7857677449943165
N,0,0,0,0.4615837370634368,0.15527587475502164,-0.09433717430700567,0.8512218456886909,0.6357171615086771,-0.25976311296430227,1.0618594999205802,1.1442781409919054,-0.4184511546630806,1.289628709994976,1.4907890695998465,-0.5748158912391325,1.009737566902904,0.4254380932562294,-0.5274185277150323,1.0380718799816537,1.319924001412657,-0.7936799948080258,1.00740914860973,1.8547472867916985,-0.9665407489153665,0.975526339510225,2.3073015632735525,-1.0873574849832803,0.7039411101789963,0.3458716716273069,-0.6203544955633791,0.7039398706225242,1.3956736515843529,-0.8866159183864984,0.6896210454948077,2.0183042841781207,-0.9693288655802098,0.7082027053302264,2.5282255883497786,-1.0529712145087848,0.3563857667035261,0.3458971710747339,-0.6979559545647097,0.42312844538963357,1.3679945326408793,-0.8828984885265394,0.3735654881689503,1.190197333422974,-0.7671933291907543,0.3491508297346152,0.9296985200991029,-0.6988854005694475,0.03496806515867086,0.3909709859918006,-0.7918212798780462,0.13690989774575593,1.2336575999723016,-0.9112438690737903,0.15621687519687474,1.1267899470444134,-0.8197020923674873,0.14689948335476233,0.8802990072532466,-0.7523235212111701
N,0,0,0,0.42391422235854465,0.2035808568267873,-0.08633458229443962,0.7616185646924,0.6886360911757153,-0.2531016687404753,0.9327106373653252,1.177276581284426,-0.4122026069641436,1.1408431712318867,1.52229587263252,-0.5719701250875278,0.9460843773255704,0.5279154234753108,-0.543083100142273,0.9051253165598627,1.391365869107917,-0.813732464843914,0.8471169435500115,1.9041761986444712,-0.9839436928670451,0.7957981982767446,2.3369653983755927,-1.1012695975869748,0.6657746348290945,0.38806407779762125,-0.6372993073440985,0.5942093034140844,1.4045870706638832,-0.9066153398865289,0.542131658034557,1.9845220542732502,-0.987499044205198,0.5317759378019111,2.450240589752965,-1.0666051159447354,0.3301360244447125,0.3303928405151936,-0.7137388009451041,0.3162810559819283,1.3253375955883457,-0.9057264805070183,0.2694917533369643,1.1979328666204867,-0.7977334269121708,0.25816444103096164,0.9691190552499318,-0.7315154714559791,0.012088970168724601,0.3263280798506603,-0.8035107543393213,0.034444378204652605,1.1528580266957074,-0.9341691188524625,0.05941931015948729,1.0931481179490852,-0.8546187036030592,0.07621990724275544,0.8826006512211076,-0.7928448726846414
N,0,0,0,0.5135026041569263,0.12468101107410542,-0.09615850380470756,0.8870009781431497,0.4877812501522936,-0.2668051577219346,1.072725774083399,0.863114650558105,-0.4365855723783071,1.1073468843753296,1.236466459163443,-0.6024391401596948,0.932689341305257,0.6823506227768235,-0.5026498307782924,0.8503481444240297,1.523415712850955,-0.7650586958134477,0.7577160386141323,2.0222462868541484,-0.9507777475048025,0.6968792207763407,2.4499651483605254,-1.0866020792299005,0.6425904985420456,0.4877777687893272,-0.5908894138994124,0.5224114119879367,1.5171485632388466,-0.865310025577528,0.4525777078360848,2.105741903695033,-0.9794210094471323,0.4337585040486313,2.5903434509819676,-1.0792102753114976,0.28693828739416766,0.4073622878329626,-0.6583396028963204,0.24720270676830297,1.4059672333395399,-0.8352807460042012,0.22933774456993894,1.2395720089976179,-0.7336436597113466,0.2508100950740838,0.9482618259902484,-0.6694273087739249,-0.017773402352347777,0.38986722044977823,-0.7438073248235949,-0.03177213690837936,1.2249629915135767,-0.8551462734312054,0.01328331446643695,1.1484130419269514,-0.7682926209070082,0.0539184792828187,0.9024813807776799,-0.7008424754271373
N,0,0,0,-0.47793497494623205,0.24873896856724742,-0.053659081831584035,-0.8537536126018708,0.4987304635813051,-0.21504476818627372,-1.0926881760817242,0.75233060831002,-0.3630149842945823,-1.3489420461111357,0.9919097618454658,-0.5278045863379546,-1.0237013497928165,0.10236172392787786,-0.5590405175943264,-1.1338694039669706,0.8643150123156046,-0.7977151615804944,-1.1468676936195237,1.3818592230781477,-0.9170523549642297,-1.1524881793756074,1.8136568802783388,-0.9931398963078724,-0.7689357471463487,-0.027549665799785118,-0.6387322073254225,-0.8350226898411837,1.0295719807320858,-0.9098441224939972,-0.8999305420273056,1.6417712574214587,-0.989135387017973,-0.9376256849071882,2.116839015548183,-1.0572136525631197,-0.4307482049149492,-0.015211013496620102,-0.6855860720576429,-0.47164366282742504,0.9312043487368641,-0.8593861093743231,-0.4309364890014191,0.8372305265300009,-0.7360441494819913,-0.4090024218024678,0.6112448667128066,-0.6551510555201859,-0.12275222172395246,0.06800888080153292,-0.7304377464495881,-0.2217544122455693,0.8641596522223972,-0.8697980007202146,-0.23078536070999198,0.8631697460655948,-0.7796943553385528,-0.2608511398073841,0.6798533242978931,-0.7008036446310458
N,0,0,0,-0.46232668690526224,0.22407000041345448,-0.06302350305198426,-0.8375559976969745,0.4750708618439815,-0.22204001284744546,-1.0821183631201305,0.7332225845233588,-0.3642633884525986,-1.3709572212729602,0.9429565033765687,-0.5207920458506051,-1.0345158118940003,0.06772399022361368,-0.5406950232211383,-1.1505990753123754,0.8544751467547906,-0.7675060289224229,-1.1707829680754778,1.3615455590192418,-0.8798749068335973,-1.1835926340450136,1.775552393900949,-0.9528524799794924,-0.7883226881653371,-0.04961885238261734,-0.6132579463912462,-0.8653183733381612,0.963303396038592,-0.8583133611980943,-0.9480428468839248,1.550326524250854,-0.9288030977656244,-1.0234356153488835,2.003012678314511,-0.9968049344784311,-0.46749560606016954,-0.042309926790791985,-0.6576249243132555,-0.4983967421773138,0.8672808895901132,-0.8255563927690527,-0.47345092379573966,0.779988875398504,-0.7260414742782078,-0.4749870206692649,0.5602741234488767,-0.6667471605042163,-0.17504670511493747,0.03663517642782075,-0.7007480788606197,-0.24958093995079783,0.7895997949044358,-0.8442154518504033,-0.25998180151345596,0.7674635733830638,-0.7745550152344476,-0.3032324579227477,0.5647065057934432,-0.7148460514846691
N,0,0,0,-0.43473475002167944,0.2660142543833389,-0.05352577386328513,-0.7934760841308682,0.5467803942447189,-0.22392472242832562,-1.0192574853087255,0.8056568973508234,-0.38215591310769303,-1.2834146709210261,1.028844390338173,-0.562018726222545,-0.977141936341377,0.2794597976605751,-0.5852526381997034,-1.0642029137682711,1.0683565161431718,-0.803972217575628,-1.064357183178408,1.5794331837793532,-0.9077237877100087,-1.052185631197713,1.9967382815139805,-0.982232614282515,-0.7237333703873255,0.13777971020148572,-0.6761854479686743,-0.7594708434293305,1.1839904465473867,-0.9421741387943302,-0.7729524167332762,1.784470423945459,-1.0278994044739997,-0.7684331857070481,2.242269465712921,-1.1096187401417612,-0.3787664169822434,0.14613284054871245,-0.7310656488282227,-0.39151013593639006,1.1107769248083483,-0.9013143758107309,-0.30567671674344626,0.9934349935252913,-0.78674707375004,-0.2664910179057847,0.7470454319998822,-0.7242556566143834,-0.06589688899116844,0.21932213082612584,-0.7823406268567162,-0.1428009511421146,1.0299538360549876,-0.9237471905919117,-0.10912657772810702,0.9528535117515071,-0.8396242461704889,-0.11013897073212983,0.7037058770547375,-0.774729410580608
N,0,0,0,-0.4424107125278714,0.23247634698737868,-0.05784350604877082,-0.8091975567025417,0.4519114606933723,-0.21654777620737606,-1.0443162869752505,0.6540956435065471,-0.36200664709845043,-1.3267520158614918,0.830617434526519,-0.5251902707524142,-1.0003431292291707,0.06564674346578994,-0.5583279051302362,-1.107001750866453,0.8426944889397072,-0.8006951785255652,-1.1203986956934189,1.3459125794896432,-0.9278512019176012,-1.1348523653260294,1.753475239873276,-1.014163237401896,-0.7608055526043627,-0.06020640069987299,-0.6461811668883091,-0.815821763857579,0.9545078812080797,-0.9178328185532757,-0.849676565776041,1.5220860220152987,-1.0018329194150342,-0.8803231085296487,1.9558088418474604,-1.0719614125415726,-0.43362430728420637,-0.040781655870310546,-0.7051354045511237,-0.4516203662700971,0.9045351061728649,-0.8924016646545324,-0.3757001985780716,0.8026825258248775,-0.782970282944871,-0.3428744465484316,0.5640333394199039,-0.7120712084187335,-0.13252705191673697,0.038656019139686845,-0.7617776441168217,-0.20157419210064212,0.8153562412888262,-0.9186035269020345,-0.19078173623482492,0.7977534707997984,-0.8430805196562439,-0.21647853125031633,0.5979253374421686,-0.776034542551841
N,0,0,0,-0.45418238272453054,0.2401966648873604,-0.06564479975477393,-0.8409304033169374,0.4601319481761448,-0.22387771983472157,-1.0925706768840278,0.6582717046007349,-0.36754440242491593,-1.3896260630413113,0.8506293428376465,-0.5291694593278309,-1.0203661033631457,0.06059791717199437,-0.5355546174952555,-1.136062312903554,0.8533954403066742,-0.7714074705265498,-1.155762516338368,1.361750624522008,-0.9003083743041344,-1.1775968515684392,1.7778750677745176,-0.985710353181292,-0.7895638866385065,-0.0689509746842239,-0.6097824464564318,-0.8379350015947084,0.9454084341607883,-0.8627954592598253,-0.8976368460750695,1.521937637755685,-0.9410140161797416,-0.9571385418258326,1.963941416810199,-1.010452886225158,-0.465577727192891,-0.052454595566043344,-0.6568731480010731,-0.47701089504322275,0.8537807660105071,-0.822089817384218,-0.44361074746354556,0.7687268804455544,-0.7115463213158719,-0.43487617285191776,0.5522526336039273,-0.6441027660006301,-0.15921568777166348,0.03426292781530435,-0.7035648653983919,-0.22482375841179683,0.7986773517257845,-0.8412454560504762,-0.24005896413737107,0.8058347701079205,-0.763825064421986,-0.28181256322284004,0.6364851739228777,-0.6979778396895965
N,0,0,0,-0.458926706640924,0.25043264586049185,-0.052256837558095445,-0.8442034180040475,0.5160633086063665,-0.2122473201620483,-1.082139987808275,0.7773175119930522,-0.3629363140372057,-1.311319697691347,1.0005441582433672,-0.5331091980743466,-1.0379600899737118,0.23588622064055037,-0.5244036353705918,-1.1110716184220426,1.0710287518779382,-0.7503335156571862,-1.1096325867579249,1.5789051970148387,-0.870553070859848,-1.0945705413683642,1.9908803549679552,-0.9542922373414633,-0.7865404191426413,0.10250538825034185,-0.6089719323865138,-0.8177875063881632,1.132043497376395,-0.8647493418635803,-0.8596499769895835,1.7189922938373519,-0.9551213062944768,-0.8804393289903052,2.175854549198411,-1.038860472776092,-0.44808864532809956,0.09705821494284687,-0.662863384933777,-0.48228720080358717,1.0673683597983779,-0.8249524925865996,-0.4177812886198268,0.9370234235913834,-0.7080493979398719,-0.3847747006593453,0.6791731877785498,-0.640892287912753,-0.14327626884499411,0.1668234774892392,-0.7155112648421665,-0.22701697485894431,0.9886062550304594,-0.8523128764993247,-0.21212686444055018,0.9201256398456369,-0.768159144750556,-0.23052981815952364,0.6700648218346804,-0.7005874694562838
